content,score
"手机上早就可以看 现在搞上映 **
",0.1027407110977806
"影史经典不需要解释。太nice。
",0.16274940372657032
"原版的2小时41分钟，国内的删除了，不完美。
",0.07021397767206705
"这个不是腾讯在播吗，怎么又电影院回笼了，不懂
",0.10131935823166449
"删减好多，没有原版的感觉了
",0.45944048649658853
"节奏很慢，不好看
",0.42716502786181687
"评分水份高，不好看。
",0.13622917263728074
"天才，，，，，
",0.2308283396275872
"不要坐错钢琴凳，弹好自己的钢琴键，不要动上帝的键盘
",0.16211837783777838
"因为音乐至上
",0.3061081899890149
"这部电影我没法形容，对我来说是烂片，从头到尾是叙说片，没有主题，思想乱成一团，浪费钱不说简直污辱视觉和感官。
",0.047029198641212355
"灵活的洗涤，好片
",0.24613414138675915
"钢琴曲很好听！
",0.44439673840245375
"看预告片以为是何灵演的结果买了以后不是超级烂看的毫无头绪完全看不懂
",0.16969816007810334
"Fxxk the regulations
",0.4737672181921908
"太高级了，看不懂啊
",0.1579084791620914
"如果可以就浪漫至死为自己而死
",0.4712839042376967
"legend of 1900
",0.4737672181921908
"Life is a boat, survivors suffer.
",0.2827348820724288
"从小吃土的不建议看，不要浪费了时间又说不好看…
",0.23134235970744965
"好！！！！！
",0.19316773157792988
"大海的声音。
",0.46275493884536045
"无奈啊！听不懂！
",0.38940813067374513
"我害怕的不是我看到的，而是我没有看到的
",0.2752071991125631
"本来想看，但删掉了40分钟，那就算了
",0.07762700541269885
"烂片，看着都睡着了!
",0.1275328244653654
"表示看不懂！！！！！
",0.08522218867902975
"为了1900而来。他就值10分。
",0.28892174716656993
"烂片，真难看！
",0.07516581622969132
"网上的凭分感觉就是小编自己打的
",0.49163918715035426
"这还用评分嘛！100分
",0.17947371263925282
"没看完有事走了
",0.39054493323482187
"至少哭了五次，出来发现哭成了双眼皮
",0.3481659203513032
"我只属于那个地方，生在那里，死在那里。
",0.23897325309939754
"人都要選擇自己的一條路 哪怕是粉身碎骨
",0.1764229349091042
"他弹的不是钢琴 是人
",0.3319667400374954
"这个电影看的思路不清楚，特技也是一般般，觉得是被忽悠了
",0.20120048267817736
"经典永不退场！刷十遍也不为过！太喜欢了！
",0.4452545771076607
"什么鬼，怪我实在是升华不上去，不知道为什么评分那么高，奇了怪了，可能是自己期待太高，结果没达到预定效果，虽有些高级的地方，但是艺术家的世界我不懂
",0.37898204178309236
"如果有一天泰山崩于前，我希望我能低头点根烟。
",0.3439305416366494
"骗钱啊这个早就看过了
",0.04640745870800289
"精神上的很纯粹，不过可能是因为第一次看，所以不像旁边的人那么激动，只是觉的有点可惜，1900但最后也选择留在了船上。
",0.46162676628303545
"我这辈子看过最后悔的电影，浪费时间
",0.4840671828023707
"有点晕船，建议带上晕船药
",0.15670259062318104
"挺棒的，钢琴弹的太有水准啦！
",0.1397930903820357
"经典！！！！
",0.46016312158778205
"9.7分实在是千古奇冤
",0.17638725540027667
"不知道哪来的那么高评分
",0.35607339645700153
"1900太纯净
",0.3138846600618832
"太值得看。太太太。
",0.45349035191785847
"老电影，新上映，大家不要被骗了，网上大把的看。
",0.3350611128054377
"不懂音乐的不要看了，我懂一点，但是还是很没意思，满屋子人最后我走了还剩一个人，故事很好，剧情演的太磨叽了，抱歉
",0.08263157187254189
"虽然看不懂哈
",0.42581389983146645
"还好吧看到一半睡着了
",0.43177229854784105
"我们都能成为1900，我们也都不会成为1900！
",0.39355731474161637
"不多说，自己看
",0.3022244083360175
"1900终归不适合陆地
",0.319224048594805
"没怎么看懂，也不知道怎么评论
",0.17467177290456526
"四刷，每次都感触都不一样
",0.4696836960273617
"经典！！！！
",0.46016312158778205
"看了完全无感，我不知道这么高的评分是怎么来的，后搜了豆瓣影评，看着绝大多数人都跟我一样有种被欺骗的感觉，哎，真的是浪费时间！
",0.415859449649686
"T.D Lemon 1900
",0.44767845850986676
"最后没看懂他为啥要和船一起沉没。。
",0.06654454667863063
"The best I have ever seen.
",0.08096861852087933
"说实话，看影不如听影，看不懂到底表达什么？难道东西方文化差异那么大？
",0.3872151298937214
"第一次五星好评
",0.37041675731960877
"托纳多雷牛逼!
",0.3631750592343189
"整部电影没有任何一点有内涵的东西，很多地方强行拖时间，看着想睡觉！近几年看过最差的剧情片！！
",0.05632288358628268
"98年的  每一帧都那么用心
",0.22527534620776202
"我的6刷。最喜欢的电影。没有一个字要说他不好。有删减，但是删减部分没有太大影响
",0.02574205090398396
"1900天赋拉满，马克斯眼睛永远不聚焦。1900站在下船的梯子上凝望城市后，转身回到了船舱，城市太大了什么都包括就是不包括尽头。
",0.34995704829338425
"爱死男主啦！！！！！！！
",0.25894013479415756
"他做了他的选择，他没有后悔过，意难平都只有我们。
",0.22165756415480264
"有时会关上灯，房间就成了一艘船，晃荡在夜色里，别人的屋子灯还亮着，而我的船在夜里漂向了更深的夜海。
",0.12297096429727195
"这好像是重映吧
",0.40737964888584255
"太??了，生于船死于船无人知晓
",0.29022167370009044
"我们每一个人，都有离不开的船！
",0.3373387102727551
"可以good
",0.44444444444444464
"被剪的剧情衔接有些生硬和不知所云，算是为情怀刷一波吧
",0.10900291854610267
"太好看了！！！！吹爆
",0.02355915881546966
"一般般，没电影看才来看看，不懂这剧情，可能我不喜欢吧！！！
",0.21755549306977673
"喜欢，没什么理由
",0.3290813485790832
"算了，9.7不知道哪里来的那么高的分，我可是睡着了
",0.2585762220762291
"看得想睡觉了，我刚开始还以为何炅在里面，搞了半天没看清楚预告，郁闷死了
",0.0001935115838757051
"无厘头垃圾片
",0.26434714824637595
"完全没看懂，呃呃呃
",0.40947050226204873
"我想我从不后悔认识1900
",0.3094095852889175
"超级不好看，浪费钱
",0.06122848037917705
"钢琴师不应该与船同死亡
",0.4474391409561552
"一般，9.6分太夸张了
",0.19867080574924356
"很完美解释了一个钢琴师对社会的无奈和失望
",0.19838110477723803
"就像老友重逢一般
",0.4737672181921908
"看着心情难受
",0.36083998714259435
"以前在电脑上看 哭成** 
",0.32834665281003583
"神作神作神作
",0.433842120758692
"好片！太难过了.... 心里难受
",0.267694084807624
"@各大洗化用品品牌商，别怪我没提醒你们，除了1900还有谁能在下水道似的地方生活几年出来依旧衣冠楚楚人模**，忍者神龟吗，不，是蒂姆罗斯。所以说，为什么不。。。重做画面！！！人都快模糊了好吗！
",0.050323609166405436
"不忘初心，方得始终。
",0.2802532212359813
"两个小时不到的电影。我后面一排有四个小孩 进进出出不少于7、8次。再就是删减了40分钟。观影体验真的很差了
",0.49044626974014793
"电影又臭又长；又臭又长 看的我恶心
",0.012959200390814773
"It's worth seeing.
",0.39336277495313154
"删减得太多，导致故事连续性受损
",0.3530363411677988
"睡着了，睡着了
",0.19343787396983236
"难看难看难看
",0.04931627317875786
"只能说中西方文化差异太大，有些看不明白，也想不明白。
",0.049789606359015415
"还行吧，内涵没太明白
",0.23304299656145622
"当1900空手弹钢琴那幕真的泪目(┯_┯)
",0.05829372892056783
"真不晓得这9.7分是怎么来的，两个多小时稀里糊涂的，
",0.03939892820809365
"不是近乎完美
",0.42459324291917444
"没劲，不太好看
",0.04741370142495427
"压抑，基情满满，太有深度看不懂，僵硬不会变通，长得还是挺帅的。
",0.05045484167534797
"一般，不知道怎么评的9.7分
",0.13593419870117507
"看不懂这是什么破电影
",0.42866109487496784
"打感情牌，放的旧片
",0.44136459968903485
"很多年后再看感觉又不一样！好看！！
",0.40480755007852887
"最纯粹的钢琴师，最纯粹的人
",0.08304611535139128
"巨好看。牛逼
",0.4182578487912807
"小朋友看起来无聊
",0.4051721070099138
"一个人的专场看的
",0.26004558510077724
"是我愿意出钱买票的电影。
",0.32284000395909906
"能不能不要中文配音
",0.14750191979005367
"吹爆好吧，强烈推荐！
",0.18612221244704252
"很好看，但是不知道为什么有些地方就剪掉了
",0.48772835228010547
" 反正没有看懂 还睡着了
",0.21117098801700385
"不觉得好看都不懂评分怎么那么高
",0.41192684155577153
"No words.
",0.23082833962758653
"电影挺好看的，就是有个猪婆一直拿手机拍照，录像，拍一两张得了，全程举手机不下10次，还录像，真没素质
",0.0018828869079782207
"  深入人心
",0.19999999999999996
"The legend of 1900. 执念。
",0.26732640946717046
"不知道怎么会有这么高的分，看快睡着了。
",0.24128695524865518
"start fresh
",0.4737672181921908
"不晓得这么高的分怎么来的，去**的，睡得**感冒了
",0.0014793119645196695
"看了一个小时还不知道说什么，差劲极了，好久以来就这个电影看了想提早离场
",0.24694673073264606
"一般没看懂 但是钢琴好听就完事了
",0.042448396335718175
"欣赏不出个所以然来，没事的闲人可以去看看。
",0.26715443185361776
"好看不解释！
",0.28257107923772284
"距离产生美女你好美女你好美女你好
",0.14822936446567048
"看不太懂呢！
",0.2592151684156475
"还可以，就是不懂为什么要删减?
",0.39393959594320793
"影片太过深沉，不是大众都能接受的
",0.1562656057362809
"为什么英语？
",0.4183266932270914
"非常好看！！
",0.49621654772603285
"说不出太多什么，反正我看完后也就哭了10分钟，自己默默躲起来哭的那种
",0.4421734588006019
"不是吹得好呀
",0.2568797875248362
"最后跟船一起凉了
",0.47303508123134186
"什么**，无语凝噎和不敢问他怎么做都不会忘记我们的朋友是怎么说
",0.16171327929930912
"岸上的人总是在问为什么
",0.3280419254204435
"真不知道为什么评分会这么高
",0.3860710300610586
"欠1900的一张电影票补回来了
",0.12239543975030875
"死都要留在船上，这天才也太轴了
",0.04544680338485774
"不讲了，我不说谁这么无聊的东西
",0.06182667749009152
"很早看了，一个船上钢琴师，到最后船要报废了，他也也没离开这艘船
",0.09356107885464149
"一般吧，没耐心看，会睡着的
",0.4157681639222044
"剧情引人入胜，我憋着尿都要看完。
",0.24687183131865875
"删减太多，生气(??｀ω′??)
",0.16406307894889882
"看了太多遍到最后真的崩不住了
",0.3765733481830966
"一般吧，可能我不够文字，看睡咯
",0.47960551311828337
"有些地方逻辑不通，有些地方还是没细抠懂
",0.2796099140284646
"全程热泪盈眶
",0.4737672181921908
"尽头啊！害怕啊！初心呀！
",0.449649499021211
"看的我要睡着了，有点无聊的同时结果也不是我所期望的
",0.03509802563089259
"要二刷 真的
",0.16455333308649067
"他离不开那艘船，那是他的一切
",0.27436179173049613
"非常好看呢！！！！
",0.397792007434392
"无法言语的感觉 
",0.48882247314262517
"太好看了，我都睡着了！
",0.37389452425548275
"漂流的是人，没动的是船。
",0.13818116851711237
"不用多说了吧
",0.44703593511806194
"最后一幕缺了一只右手，不然我就打十分了? 
",0.33836385481584574
"即使这部片子已经讲烂了、说烂了，但是再看一遍，还是感慨万千。
",0.4675805013659924
"看过影评，却因为种种原因迟迟没有看过原片。没想到这次竟然在国内上映了，立马买票去看，经典！
",0.1354060597658565
"不好看  后悔
",0.21916188572075246
"马克斯以前觉得再也见不到1900是因为他要去岸上，然而现在见不到是因为他永远留在了海上。
",0.29314169020184677
"看完心情久久不能平复
",0.49377669039163385
"好无聊好无聊
",0.14211312811214116
"没看懂啥意思 评分还这么高
",0.4432761066201314
"不知为什么  泪流满面
",0.4475961338959177
"有点失望，但是片子很高级
",0.30934158117214616
"好不好不知道还没看
",0.41159278670475485
"補票。找個角落坐著比較好。
",0.08690615919850075
"可以给100分吗？
",0.4555799615340299
"无聊，无语。
",0.11498566303555091
"The Best! Ever!
",0.28839286613269877
"playing love
",0.4737672181921908
"不好看，太难看
",0.18081550516380807
"太好看了！！！！！！！！我哭了！！！！！我爱男主！！！！！！！！！！
",0.06053940312036121
"简直无聊透顶千万别看
",0.012873683374387435
"二十多年前的经典，没有缺陷
",0.3538619352888852
"无论什么时候，不管看了多少遍，还是会热泪盈眶。就像钢琴有八十八个键，你也要找到属于自己的八十八个键
",0.16564617781270563
"21年，可能这才是你的归宿吧
",0.23542073962120524
"为什么只有120分钟？
",0.13552016811886936
"超级好看，精彩二刷
",0.38080636697455406
"看两个小时，觉得好无聊
",0.2665692854712429
"9年后重看，依然哭成狗
",0.37482815074778986
"我第一次完全看不下去的电影  都不想坚持了 也不知道评分哪里来的怎么高 坑
",0.06855339863655308
"一定要去电影院看一次
",0.49543506058618647
"曾经泰坦尼克号是我心里的第一，海上钢琴师也是自己在家看过，这次电影院看确实不一样，哭到不行，太赞太经典！！
",0.4435399258454338
"特别好！！！
",0.38228481001280756
"总有一些东西是纯粹的～
",0.44846333788481585
"想想我用两个右手怎么弹琴吧
",0.44403045538189045
"买的感觉有点亏
",0.46745177846685404
"I was born on this ship, and the world passed me by.
",0.11393177653397157
"好看，暴风雨弹钢琴那一段绝了！
",0.44060164501951327
"看得睡着了！
",0.3982652841830129
"看了很难受！泪流满面！！！
",0.28884702454967526
"我哭(′;︵;`)巨好看啊！！！！
",0.15557744026717713
"上帝为一个人关上了一个门，同时也会为他打开一扇窗
",0.02748721127787568
"果然高分不是吹的??????????????????
",0.17394228641563692
"主角说这是去**的上帝的钢琴
",0.27544187992781277
"难看得无话可说
",0.20332691008136883
"垃圾烂片绝了
",0.03998877697434289
"非常一般，只是出来的时候眼睛有点湿。不知道是因为两个小时目不转睛导致眼干眼涩的后遗症还是年纪大了泪点低
",0.07410001364598529
"我只能说何为经典？这就是。
",0.48466481677746576
"睡着了，6分给那个女孩
",0.2806196830052058
"哭**了???
",0.17559210774812528
"必须看，不留遗憾
",0.4597765236765339
"阻止我的，是我看不见的。
",0.27642300256225716
"好看极了吧！
",0.46118024469897245
"删减了，太多太多重要的剧情。跟原版差了好多。低分不是给剧情，而是给再版。
",0.18535606797906878
"天才，不为多数人理解，往往也不为人知。
",0.456034246705492
"还可以，中间有看睡着了
",0.44601074302881816
"一般般，就弹钢琴的声音比较好听，其他都无聊…………
",0.15330442764035668
"演的什么玩意，一点都不好看
",0.1703271449444682
"看不懂真的看不懂
",0.3110669170895006
"哪个乱评分～垃圾电影！最后看完都没看懂在演啥玩意
",0.040713750634035706
"炒鸡垃圾的片子，真服了，第一次提前出场
",0.03394440792238074
"开场10分钟睡着，睡眠神片
",0.13663102187219445
"这里有何炅什么事
",0.44163439702377705
"perfect的BGM～Classic
",0.40306518103660505
"有点无聊? ? 
",0.2000000000000003
"超俗，超烂的爱情片
",0.1030578852486621
"我爆哭(′;︵;`)
",0.3261783520810113
"电影好看，就是那个厅的音响太烂了，差评
",0.015105804714863003
"好看 没什么可说的
",0.4402731426611767
"懦弱是囚笼。
",0.4758372245105892
"电影还OK，就是声音太小了，还有人讲话很大声
",0.3988219102211752
"超级超级超级好看！
",0.4849552049899034
"太好看了，浪费了俩个小时
",0.14398567432689002
"莫名其妙 不可理喻
",0.27200653233952343
"经典! 看完之后久久不能忘怀。
",0.4163265025887164
"太无聊了啊啊啊
",0.24162149098102237
"能坑一个是一个，世界太大却没有我的容身之所。
",0.30646128685242635
"为什么1900第一次弹钢琴的画面把我弹哭了？Why？？？
",0.432539753125624
"人们总是用太多的时间去问为什么
",0.17678913110729455
"One  ship,one  life.
",0.44767845850986676
"活不多说，好看就完事了
",0.19900218848541396
"没什么好说的。去看的肯定知道它有多好。
",0.45121073038784365
"极致到极点的浪漫
",0.3694158546995675
"max的精神病患者形象太深入人心还是宁愿相信1900存在过，并且希望他能有勇气下船上陆。
",0.24330200994568218
"还好吧有点无聊
",0.3428735977035786
"看过太多次了！竟然还能看哭T﹏T
",0.2885471604660891
"其实早就看过，最近心情不好想出来走走。
",0.3976397882747795
"从来没点评过这是唯一一次，如果是我我就打晕1900然后带走。不管怎么样就是要让他走我给的路。
",0.12553307596277108
"电影很好 电影院不好 半夜电钻声都比影片声音大
",0.05015917455120744
"我不明白他为什么不能下船他是否在害怕什么还是明白了什么
",0.270863397843046
"我居然看哭了
",0.4386729945672978
"只能说自己不懂欣赏吧，全程进入睡眠状态！
",0.15349272151233684
"不困 也就听了一个半小时的钢琴曲
",0.13636002644428158
"他和船一起死了
",0.39019164871671363
"f**k the regulations
",0.4737672181921908
"不好看，烂片一个。烂
",0.04142258731641557
"难看得要命，不真实不可能一辈子不下船，他就是个可怜鬼，不值得为这种人拍一部电影，2??个小时长，浪费我的时间
",0.15756074964002165
"好啊老在仓库换下来的
",0.262501498783294
"经典无需多言，更何况4k修复
",0.48707492316809553
"看不懂呀，把我看瞌睡了！
",0.46125816273930786
"巨好看，初一的时候听说过，经过同学的推荐看过！小时候不知道为什么不愿意下船，不就是简简单单的动作吗？难道不后悔吗？现在已经上了大学，发现其实很多事情，选择很困难但是知道自己心里到底想干什么就行，无愧
",0.047129019321176635
"感觉是有点吹过了，画面也没感觉4k重置有什么不一样，没有评价的那么好
",0.3565982552324778
"看到睡着了。
",0.3404255319148939
"这片子都要删，真的恶心
",0.2126532042356184
"适合一个人看，千万别和朋友一起看
",0.4302635087162032
"The winter is beautiful
",0.28839286613269877
"太好看了 音乐天才
",0.3736194728186356
"虽然有删减，但不影响剧情
",0.3645982962875758
"看不到自己的尽头在哪里
",0.48845528584115905
"删的太多了啊
",0.26395018531456715
"想说点什么但却欲言又止
",0.3227821307741292
"看不懂，是我垃圾了
",0.08851764110914495
"为啥又上映？！！
",0.022019225157650535
"一直循环那首 The crisis。
",0.06763915322828251
"看了中途岛觉得很好看，但海上钢琴师是真的惊艳到了！！！
",0.29411031819253475
"片子就不挑了。万达影院没工作人员查音响差评，声音太大，耳朵被轰的感觉
",0.011136991389055773
"还阔以还阔以
",0.4737672181921908
"这是俞伯牙与钟子期啊麦克斯竟然不把挚友敲晕带走   至少五花大绑去鱼店  吃个酸菜鱼再说   反正1900也不怕死    还怕个肾啊   卖唱也有个队友啊
",0.0011347349555159703
"每次看都是感动的一塌糊涂，可惜是删减版。
",0.4135095253162505
"1900音乐怪才
",0.3391545955701838
"还了那张电影票。。
",0.35509767165056283
"只有下船后才能看见大海，1900
",0.4761272170123767
"1900好像只在那首无名的钢琴曲中活过一下下。只有《1900》是为自己而弹，世界上好像只在那张残缺的唱片上留下了过他的痕迹。如果朋友带他下船是不是可以拯救这从来没活过的这个人！真是遗憾。
",0.3028692758802819
"十几年后再看，才真的看懂了。
",0.4058930021876671
"无聊的电影，看到一半走了
",0.44795095166597776
"陆地是一架琴键太多而无法弹奏的钢琴。
",0.3311733025989767
"Good story.
",0.4737672181921908
"史诗巨作，摧动人心。
",0.44767845850986676
"到后面还剩半桶爆米花。光顾着看了。
",0.302880998471178
"the land is too big for me， there’ s thousands of streets, how do you choose just one.
",0.12577614021599492
"视听盛宴！！值得一看！！！！
",0.3794379934498001
"“他是黑人”“这是你自找的，混蛋”“两个右胳膊”
",0.15417995542863638
"超烂，不知道是我层次不够还是在看的都是音乐家，九点多的评分，实在是想不出来，哪里好看了，一直就是弹琴，比手速，没什么情节
",0.01320712272999669
"看我打的五颗星你们应该就能理解了吧?
",0.4948035953271943
"想上厕所啊啊
",0.47014640343227543
"My Virginian.
",0.4737672181921917
"完美吧只能说
",0.46908687193403853
"我要留在船上...
",0.3732116277011628
"也许1900可以下船去，可是这样就一点都不1900了
",0.41358570969523645
"没什么好说的，满分就完事了
",0.183306809173038
"我也想去找你，Mott Street, number 27.?
",0.24405690388318912
"想说点什么又不知从何说起
",0.11081382581090993
"160分钟的版本才是完美的~
",0.28522583652446565
"巨好看！！！
",0.0766977562578125
"晚上去看看完自闭了?
",0.49812323353511023
"Enjoy the story.
",0.4737672181921908
"老电影！电视有，为何又放？弄钱？
",0.058815720930165516
"对于这个这个预告，绝对的差评
",0.08956374191463723
"音乐真的会说话
",0.46312923902577885
"God's piano
",0.4737672181921908
"吹爆 如果谁说不好看 我打爆他的头
",0.011693684745774813
"样机理?睡呀
",0.16509873707009903
"其实我没有看懂，不理解1900为什么不下船，1900下船就好了，真想有个人把他打晕抗下去。音乐非常好听，镜头画面也好，就像真的在船上。
",0.35757707962600227
"好不好看我相信不用我说，不过这个剪的有点太多了吧。
",0.2587884414945334
"意难平，意难平
",0.36226506848265994
"躲进电影院的那两个小时太TM美好了！Mr.1900欠你的电影票补上啦～
",0.20140087163382392
"钢琴师活得明白
",0.3527501069096829
"说不出话了  just
",0.2697233127372688
"这本影片是不是几年前的那一本啊？还是又翻拍了？
",0.39354919686746204
"“陆地对我来说是一搜太大的船” 
",0.44748839223156633
"还没看呢，老舅
",0.434757897633231
"我要打5分呀
",0.3624091844205526
"不肯下船的，是我们罢了
",0.22984428502969823
"只有麦克斯知道1900还在船上 他不会离开。
",0.2524508793173039
"一个纯粹的人
",0.36344043053704556
"吹爆1900
",0.07184916025401678
"之前没看过，看到电影院上映了果断买票，之前不知道以为是重新拍的，没想到是经过4k处理技术使片子像新的一样。后半部分眼泪不受控制的哗哗淌。表达不出来太多感受，都在心里。另外，男主的颜也太可了吧，我的天！！！
",0.33197596363549164
"不说了 神剧还用多评价吗 蒂姆简直是我的白月光
",0.07946715621052403
"是结束，更是开始。“The world passed me by.”
",0.4573661653751454
"我不会下船的
",0.3708830251159174
"有点我搞不懂的是，为啥不换一艘船继续弹……
",0.0016831429708098478
"这个不是好多年前的吗？怎么回事？又来上院线？
",0.31783128494805146
"老片子？怎么又放了？
",0.308750525309184
"看完以后说不出什么感觉，看到1900不肯下船有点难受?
",0.11659627849761667
"很好看 就是千万不要喝水 全程无尿点 太好看了
",0.0543266390100301
"但是时长只有两个小时 时间不足
",0.1887875835681313
"在网上就可以看为什么要花钱去电影院？
",0.12730430305072826
"看到最后，已抑制不住泪水!? 
",0.26026663339089084
"有何炅？不看了
",0.40343872140149895
"10分你说呢？
",0.17356054131568355
"1990他来去匆匆，留下了极少人能够回想的动人旋律，一个人的午间专场，在空旷的影厅里静静的聆听影片配乐直至结束，1990谢谢你赠予我的这份宁静。
",0.40565466015979057
"意难平，看完有些自闭。我还是太俗。
",0.4533491474494956
"没有英文字幕！音乐很好听！我不太看得懂。
",0.11316463149977063
"删的太多不忍直视
",0.15833678798519346
"perfect
",0.4285714285714284
"What would 1900 say?Fuck the regulation!Fuck the jazz!Fuck the war(?)
",0.37165162461671686
"150多分钟被缩减到120，我都不想去影院了
",0.1720735782470194
"陆地欲望太多???
",0.2518086922003919
"怎么只有十分？
",0.45000000000000007
"抗议删减原片
",0.1426450850553217
"墙裂推荐！！！
",0.12963835630424647
"我寻思着，我寻思着这不是98年上映的吗？
",0.2567435586023815
"静待二刷呜呜呜呜
",0.14224175539258066
"这是新的？？
",0.2543647528848022
"You are infinite.And on those keys,the music that you can make is infinite.
",0.37165162461671686
"不好看，没意思
",0.11064687772880466
"特别无聊又无趣的片
",0.06154361732431979
"明明是假的，我却感觉是真的。
",0.24857065797820643
"知道眼镜被哭花的感觉吗？不用说太多的话，只用两个字，完美。
",0.4425964553482741
"我简直惊呆了!!不知道为什么画面简直模糊到快要看不清人脸!!!完全毫不夸张!!而且整个屏幕色调都严重发绿!即便是在家随便搜的老版都比这清晰百倍啊！冒着寒风、满心期待的去看这部经典，但感受完全被毁了!!求解!!!
",0.0009606436210800595
"goodbye 1900??
",0.4737672181921908
"8分给169分钟的未删减版，0分给125分的公映版。
",0.2641356851512138
"最最经典！没有之一！！！
",0.327620097079228
"bravo！感觉只能这样形容
",0.18380647579684717
"一分给影院，不给关灯，音质超级烂，怪不得没人来看，就像是从留声机里出来的那种辣鸡音质，服了，观影体验太差了，以后都不会来了，浪费好电影
",0.14952958497692848
"呵呵，不给退款
",0.11878760450590886
"上一次是8年前
",0.46791408646361343
"下次看就准备好纸巾了
",0.20526520636765377
"Non posso fare a meno di questa nave,Non è una gran cosa che io abbia lasciato la mia vita
",0.08307195780453425
"被剪的一踏糊涂！无语！?，灵魂部分都被剪了！…………
",0.4116174572219965
"我之前在手机上看的，怎么又上映了？？
",0.20411962177257947
"这不是很老的片子吗？怎么才上映？
",0.3489877611856328
"还没去电影院看，先打满分！
",0.23547304764023436
"See you again~
",0.4737672181921908
"这已经好几年前的电影，经典。这回是重新上映，还是国内翻拍，别挂羊头卖狗肉
",0.45493616392689884
